# Region type : patch inlet
# Faces       : 966
# Area        : 4.891447e+01
# Scale factor: 1.000000e+00
# Time        	sum(rhoPhi)
31.75         	-5.000000e+04
31.7917       	-5.000000e+04
31.8333       	-5.000000e+04
31.875        	-5.000000e+04
31.9167       	-5.000000e+04
31.9583       	-5.000000e+04
32            	-5.000000e+04
32.0417       	-5.000000e+04
32.0833       	-5.000000e+04
32.125        	-5.000000e+04
32.1667       	-5.000000e+04
32.2083       	-5.000000e+04
32.25         	-5.000000e+04
32.2917       	-5.000000e+04
32.3333       	-5.000000e+04
32.375        	-5.000000e+04
32.4167       	-5.000000e+04
32.4583       	-5.000000e+04
32.5          	-5.000000e+04
32.5417       	-5.000000e+04
32.5833       	-5.000000e+04
32.625        	-5.000000e+04
32.6667       	-5.000000e+04
32.7083       	-5.000000e+04
32.75         	-5.000000e+04
32.7917       	-5.000000e+04
32.8333       	-5.000000e+04
32.875        	-5.000000e+04
32.9167       	-5.000000e+04
32.9583       	-5.000000e+04
33            	-5.000000e+04
33.0417       	-5.000000e+04
33.0833       	-5.000000e+04
33.125        	-5.000000e+04
33.1667       	-5.000000e+04
33.2083       	-5.000000e+04
33.25         	-5.000000e+04
33.2917       	-5.000000e+04
33.3333       	-5.000000e+04
33.375        	-5.000000e+04
33.4167       	-5.000000e+04
33.4583       	-5.000000e+04
33.5          	-5.000000e+04
33.5417       	-5.000000e+04
33.5833       	-5.000000e+04
33.625        	-5.000000e+04
33.6667       	-5.000000e+04
33.7083       	-5.000000e+04
33.75         	-5.000000e+04
33.7917       	-5.000000e+04
33.8333       	-5.000000e+04
33.875        	-5.000000e+04
33.9167       	-5.000000e+04
33.9583       	-5.000000e+04
34            	-5.000000e+04
34.0417       	-5.000000e+04
34.0833       	-5.000000e+04
34.125        	-5.000000e+04
34.1667       	-5.000000e+04
34.2083       	-5.000000e+04
34.25         	-5.000000e+04
34.2917       	-5.000000e+04
34.3333       	-5.000000e+04
34.375        	-5.000000e+04
34.4167       	-5.000000e+04
34.4583       	-5.000000e+04
34.5          	-5.000000e+04
34.5417       	-5.000000e+04
34.5833       	-5.000000e+04
34.625        	-5.000000e+04
34.6667       	-5.000000e+04
34.7083       	-5.000000e+04
34.75         	-5.000000e+04
34.7917       	-5.000000e+04
34.8333       	-5.000000e+04
34.875        	-5.000000e+04
34.9167       	-5.000000e+04
34.9583       	-5.000000e+04
35            	-5.000000e+04
35.0417       	-5.000000e+04
35.0833       	-5.000000e+04
35.125        	-5.000000e+04
35.1667       	-5.000000e+04
35.2083       	-5.000000e+04
35.25         	-5.000000e+04
35.2917       	-5.000000e+04
35.3333       	-5.000000e+04
35.375        	-5.000000e+04
35.4167       	-5.000000e+04
35.4583       	-5.000000e+04
35.5          	-5.000000e+04
35.5417       	-5.000000e+04
35.5833       	-5.000000e+04
35.625        	-5.000000e+04
35.6667       	-5.000000e+04
35.7083       	-5.000000e+04
35.75         	-5.000000e+04
35.7917       	-5.000000e+04
35.8333       	-5.000000e+04
35.875        	-5.000000e+04
35.9167       	-5.000000e+04
35.9583       	-5.000000e+04
36            	-5.000000e+04
36.0417       	-5.000000e+04
36.0833       	-5.000000e+04
36.125        	-5.000000e+04
36.1667       	-5.000000e+04
36.2083       	-5.000000e+04
36.25         	-5.000000e+04
36.2917       	-5.000000e+04
36.3333       	-5.000000e+04
36.375        	-5.000000e+04
36.4167       	-5.000000e+04
36.4583       	-5.000000e+04
36.5          	-5.000000e+04
36.5417       	-5.000000e+04
36.5833       	-5.000000e+04
36.625        	-5.000000e+04
36.6667       	-5.000000e+04
36.7083       	-5.000000e+04
36.75         	-5.000000e+04
36.7917       	-5.000000e+04
36.8333       	-5.000000e+04
36.875        	-5.000000e+04
36.9167       	-5.000000e+04
36.9583       	-5.000000e+04
37            	-5.000000e+04
37.0417       	-5.000000e+04
37.0833       	-5.000000e+04
37.125        	-5.000000e+04
37.1667       	-5.000000e+04
37.2083       	-5.000000e+04
37.25         	-5.000000e+04
37.2917       	-5.000000e+04
37.3333       	-5.000000e+04
37.375        	-5.000000e+04
37.4167       	-5.000000e+04
37.4583       	-5.000000e+04
37.5          	-5.000000e+04
37.5417       	-5.000000e+04
37.5833       	-5.000000e+04
37.625        	-5.000000e+04
37.6667       	-5.000000e+04
37.7083       	-5.000000e+04
37.75         	-5.000000e+04
37.7917       	-5.000000e+04
37.8333       	-5.000000e+04
37.875        	-5.000000e+04
37.9167       	-5.000000e+04
37.9583       	-5.000000e+04
38            	-5.000000e+04
38.0417       	-5.000000e+04
38.0833       	-5.000000e+04
38.125        	-5.000000e+04
38.1667       	-5.000000e+04
38.2083       	-5.000000e+04
38.25         	-5.000000e+04
38.2917       	-5.000000e+04
38.3333       	-5.000000e+04
38.375        	-5.000000e+04
38.4167       	-5.000000e+04
38.4583       	-5.000000e+04
38.5          	-5.000000e+04
38.5417       	-5.000000e+04
38.5833       	-5.000000e+04
38.625        	-5.000000e+04
38.6667       	-5.000000e+04
38.7083       	-5.000000e+04
38.75         	-5.000000e+04
38.7917       	-5.000000e+04
38.8333       	-5.000000e+04
38.875        	-5.000000e+04
38.9167       	-5.000000e+04
38.9583       	-5.000000e+04
39            	-5.000000e+04
39.0417       	-5.000000e+04
39.0833       	-5.000000e+04
39.125        	-5.000000e+04
39.1667       	-5.000000e+04
39.2083       	-5.000000e+04
39.25         	-5.000000e+04
39.2917       	-5.000000e+04
39.3333       	-5.000000e+04
39.375        	-5.000000e+04
39.4167       	-5.000000e+04
39.4583       	-5.000000e+04
39.5          	-5.000000e+04
39.5417       	-5.000000e+04
39.5833       	-5.000000e+04
39.625        	-5.000000e+04
39.6667       	-5.000000e+04
39.7083       	-5.000000e+04
39.75         	-5.000000e+04
39.7917       	-5.000000e+04
39.8333       	-5.000000e+04
39.875        	-5.000000e+04
39.9167       	-5.000000e+04
39.9583       	-5.000000e+04
40            	-5.000000e+04
40.0417       	-5.000000e+04
40.0833       	-5.000000e+04
40.125        	-5.000000e+04
40.1667       	-5.000000e+04
40.2083       	-5.000000e+04
40.25         	-5.000000e+04
40.2917       	-5.000000e+04
40.3333       	-5.000000e+04
40.375        	-5.000000e+04
40.4167       	-5.000000e+04
40.4583       	-5.000000e+04
40.5          	-5.000000e+04
40.5417       	-5.000000e+04
40.5833       	-5.000000e+04
40.625        	-5.000000e+04
40.6667       	-5.000000e+04
40.7083       	-5.000000e+04
40.75         	-5.000000e+04
40.7917       	-5.000000e+04
40.8333       	-5.000000e+04
40.875        	-5.000000e+04
40.9167       	-5.000000e+04
40.9583       	-5.000000e+04
41            	-5.000000e+04
41.0417       	-5.000000e+04
41.0833       	-5.000000e+04
41.125        	-5.000000e+04
41.1667       	-5.000000e+04
41.2083       	-5.000000e+04
41.25         	-5.000000e+04
41.2917       	-5.000000e+04
41.3333       	-5.000000e+04
41.375        	-5.000000e+04
41.4167       	-5.000000e+04
41.4583       	-5.000000e+04
41.5          	-5.000000e+04
41.5417       	-5.000000e+04
41.5833       	-5.000000e+04
41.625        	-5.000000e+04
41.6667       	-5.000000e+04
41.7083       	-5.000000e+04
41.75         	-5.000000e+04
41.7917       	-5.000000e+04
41.8333       	-5.000000e+04
41.875        	-5.000000e+04
41.9167       	-5.000000e+04
41.9583       	-5.000000e+04
42            	-5.000000e+04
42.0417       	-5.000000e+04
42.0833       	-5.000000e+04
42.125        	-5.000000e+04
42.1667       	-5.000000e+04
42.2083       	-5.000000e+04
42.25         	-5.000000e+04
42.2917       	-5.000000e+04
42.3333       	-5.000000e+04
42.375        	-5.000000e+04
42.4167       	-5.000000e+04
42.4583       	-5.000000e+04
42.5          	-5.000000e+04
42.5417       	-5.000000e+04
42.5833       	-5.000000e+04
42.625        	-5.000000e+04
42.6667       	-5.000000e+04
42.7083       	-5.000000e+04
42.75         	-5.000000e+04
42.7917       	-5.000000e+04
42.8333       	-5.000000e+04
42.875        	-5.000000e+04
42.9167       	-5.000000e+04
42.9583       	-5.000000e+04
43            	-5.000000e+04
43.0417       	-5.000000e+04
43.0833       	-5.000000e+04
43.125        	-5.000000e+04
43.1667       	-5.000000e+04
43.2083       	-5.000000e+04
43.25         	-5.000000e+04
43.2917       	-5.000000e+04
43.3333       	-5.000000e+04
43.375        	-5.000000e+04
43.4167       	-5.000000e+04
43.4583       	-5.000000e+04
43.5          	-5.000000e+04
43.5417       	-5.000000e+04
43.5833       	-5.000000e+04
43.625        	-5.000000e+04
43.6667       	-5.000000e+04
43.7083       	-5.000000e+04
43.75         	-5.000000e+04
43.7917       	-5.000000e+04
43.8333       	-5.000000e+04
43.875        	-5.000000e+04
43.9167       	-5.000000e+04
43.9583       	-5.000000e+04
44            	-5.000000e+04
44.0417       	-5.000000e+04
44.0833       	-5.000000e+04
44.125        	-5.000000e+04
44.1667       	-5.000000e+04
44.2083       	-5.000000e+04
44.25         	-5.000000e+04
44.2917       	-5.000000e+04
44.3333       	-5.000000e+04
44.375        	-5.000000e+04
44.4167       	-5.000000e+04
44.4583       	-5.000000e+04
44.5          	-5.000000e+04
44.5417       	-5.000000e+04
44.5833       	-5.000000e+04
44.625        	-5.000000e+04
44.6667       	-5.000000e+04
44.7083       	-5.000000e+04
44.75         	-5.000000e+04
44.7917       	-5.000000e+04
44.8333       	-5.000000e+04
44.875        	-5.000000e+04
44.9167       	-5.000000e+04
44.9583       	-5.000000e+04
45            	-5.000000e+04
45.0417       	-5.000000e+04
45.0833       	-5.000000e+04
45.125        	-5.000000e+04
45.1667       	-5.000000e+04
45.2083       	-5.000000e+04
45.25         	-5.000000e+04
45.2917       	-5.000000e+04
45.3333       	-5.000000e+04
45.375        	-5.000000e+04
45.4167       	-5.000000e+04
45.4583       	-5.000000e+04
45.5          	-5.000000e+04
45.5417       	-5.000000e+04
45.5833       	-5.000000e+04
45.625        	-5.000000e+04
45.6667       	-5.000000e+04
45.7083       	-5.000000e+04
45.75         	-5.000000e+04
45.7917       	-5.000000e+04
45.8333       	-5.000000e+04
45.875        	-5.000000e+04
45.9167       	-5.000000e+04
45.9583       	-5.000000e+04
46            	-5.000000e+04
46.0417       	-5.000000e+04
46.0833       	-5.000000e+04
46.125        	-5.000000e+04
46.1667       	-5.000000e+04
46.2083       	-5.000000e+04
46.25         	-5.000000e+04
46.2917       	-5.000000e+04
46.3333       	-5.000000e+04
46.375        	-5.000000e+04
46.4167       	-5.000000e+04
46.4583       	-5.000000e+04
46.5          	-5.000000e+04
46.5417       	-5.000000e+04
46.5833       	-5.000000e+04
46.625        	-5.000000e+04
46.6667       	-5.000000e+04
46.7083       	-5.000000e+04
46.75         	-5.000000e+04
46.7917       	-5.000000e+04
